"soil_salinity","soil_pH","water_temperature","water_salinity","soil_nutrient","salt_tolerant_rice","Shrimp_stockiing_density","water_color_management","rice_color","probability_of_rice_faliure","probability_of_shrimp_faliure"
"1","3","2","3","1","1","1","1","3","0.346659","0.282837"
"1","3","2","3","1","1","1","2","3","0.346659","0.227613"
"1","3","2","3","1","1","1","1","4","0.392659","0.282837"
"1","3","2","3","1","1","1","2","4","0.392659","0.227613"
"1","3","2","3","1","1","2","1","1","0.176915","0.35587"
"1","3","2","3","1","1","2","2","1","0.176915","0.295648"
"1","3","2","3","1","1","2","1","2","0.195968","0.35587"
"1","3","2","3","1","1","2","2","2","0.195968","0.295648"
"1","3","2","3","1","1","2","1","3","0.311819","0.35587"
"1","3","2","3","1","1","2","2","3","0.311819","0.295648"
"1","3","2","3","1","1","2","1","4","0.36827","0.35587"
"1","3","2","3","1","1","2","2","4","0.36827","0.295648"
"1","3","2","3","1","1","3","1","1","0.00615531","0.764042"
"1","3","2","3","1","1","3","2","1","0.00615531","0.707766"
"1","3","2","3","1","1","3","1","2","0.00681818","0.764041"
"1","3","2","3","1","1","3","2","2","0.00681818","0.707766"
"1","3","2","3","1","1","3","1","3","0.171701","0.764042"
"1","3","2","3","1","1","3","2","3","0.171701","0.707766"
"1","3","2","3","1","1","3","1","4","0.270186","0.764042"
"1","3","2","3","1","1","3","2","4","0.270186","0.707766"
"1","3","2","3","1","2","1","1","1","0.0675","0.282837"
"1","3","2","3","1","2","1","2","1","0.0675","0.227613"
"1","3","2","3","1","2","1","1","2","0.166502","0.282837"
"1","3","2","3","1","2","1","2","2","0.166502","0.227613"
"1","3","2","3","1","2","1","1","3","0.449156","0.282837"
"1","3","2","3","1","2","1","2","3","0.449156","0.227613"
"1","3","2","3","1","2","1","1","4","0.531903","0.282837"
"1","3","2","3","1","2","1","2","4","0.531903","0.227613"
"1","3","2","3","1","2","2","1","1","0.0544355","0.35587"
"1","3","2","3","1","2","2","2","1","0.0544355","0.295648"
"1","3","2","3","1","2","2","1","2","0.134276","0.35587"
"1","3","2","3","1","2","2","2","2","0.134276","0.295648"
"1","3","2","3","1","2","2","1","3","0.418668","0.35587"
"1","3","2","3","1","2","2","2","3","0.418668","0.295648"
"1","3","2","3","1","2","2","1","4","0.519271","0.35587"
"1","3","2","3","1","2","2","2","4","0.519271","0.295648"
"1","3","2","3","1","2","3","1","1","0.00189394","0.764042"
"1","3","2","3","1","2","3","2","1","0.00189394","0.707766"
"1","3","2","3","1","2","3","1","2","0.00467178","0.764041"
"1","3","2","3","1","2","3","2","2","0.00467178","0.707766"
"1","3","2","3","1","2","3","1","3","0.296057","0.764042"
"1","3","2","3","1","2","3","2","3","0.296057","0.707766"
"1","3","2","3","1","2","3","1","4","0.468469","0.764042"
"1","3","2","3","1","2","3","2","4","0.468469","0.707766"
"1","3","2","3","2","1","1","1","1","0.40625","0.228349"
"1","3","2","3","2","1","1","2","1","0.40625","0.221619"
"1","3","2","3","2","1","1","1","2","0.45","0.228349"
"1","3","2","3","2","1","1","2","2","0.45","0.221619"
"1","3","2","3","2","1","1","1","3","0.5","0.228349"
"1","3","2","3","2","1","1","2","3","0.5","0.221619"
"1","3","2","3","2","1","1","1","4","0.5","0.228349"
"1","3","2","3","2","1","1","2","4","0.5","0.221619"
"1","3","2","3","2","1","2","1","1","0.40625","0.405228"
"1","3","2","3","2","1","2","2","1","0.40625","0.399694"
"1","3","2","3","2","1","2","1","2","0.45","0.405228"
"1","3","2","3","2","1","2","2","2","0.45","0.399694"
"1","3","2","3","2","1","2","1","3","0.5","0.405228"
"1","3","2","3","2","1","2","2","3","0.5","0.399694"
"1","3","2","3","2","1","2","1","4","0.5","0.405228"
"1","3","2","3","2","1","2","2","4","0.5","0.399694"
"1","3","2","3","2","1","3","1","1","0.40625","0.637894"
"1","3","2","3","2","1","3","2","1","0.40625","0.633367"
"1","3","2","3","2","1","3","1","2","0.45","0.637894"
"1","3","2","3","2","1","3","2","2","0.45","0.633367"
"1","3","2","3","2","1","3","1","3","0.5","0.637894"
"1","3","2","3","2","1","3","2","3","0.5","0.633367"
"1","3","2","3","2","1","3","1","4","0.5","0.637894"
"1","3","2","3","2","1","3","2","4","0.5","0.633367"
"1","3","2","3","2","2","1","1","1","0.125","0.228349"
"1","3","2","3","2","2","1","2","1","0.125","0.221619"
"1","3","2","3","2","2","1","1","2","0.308337","0.228349"
"1","3","2","3","2","2","1","2","2","0.308337","0.221619"
"1","3","2","3","2","2","1","1","3","0.583337","0.228349"
"1","3","2","3","2","2","1","2","3","0.583337","0.221619"
"1","3","2","3","2","2","1","1","4","0.5875","0.228349"
"1","3","2","3","2","2","1","2","4","0.5875","0.221619"
"1","3","2","3","2","2","2","1","1","0.125","0.405228"
"1","3","2","3","2","2","2","2","1","0.125","0.399694"
"1","3","2","3","2","2","2","1","2","0.308337","0.405228"
"1","3","2","3","2","2","2","2","2","0.308337","0.399694"
"1","3","2","3","2","2","2","1","3","0.583337","0.405228"
"1","3","2","3","2","2","2","2","3","0.583337","0.399694"
"1","3","2","3","2","2","2","1","4","0.5875","0.405228"
"1","3","2","3","2","2","2","2","4","0.5875","0.399694"
"1","3","2","3","2","2","3","1","1","0.125","0.637894"
"1","3","2","3","2","2","3","2","1","0.125","0.633367"
"1","3","2","3","2","2","3","1","2","0.308337","0.637894"
"1","3","2","3","2","2","3","2","2","0.308337","0.633367"
"1","3","2","3","2","2","3","1","3","0.583337","0.637894"
"1","3","2","3","2","2","3","2","3","0.583337","0.633367"
"1","3","2","3","2","2","3","1","4","0.5875","0.637894"
"1","3","2","3","2","2","3","2","4","0.5875","0.633367"
"2","1","1","1","1","1","1","1","1","1","0.2211"
"2","1","1","1","1","1","1","2","1","1","0.310509"
"2","1","1","1","1","1","1","1","2","1","0.2211"
"2","1","1","1","1","1","1","2","2","1","0.310509"
"2","1","1","1","1","1","1","1","3","1","0.2211"
"2","1","1","1","1","1","1","2","3","1","0.310509"
"2","1","1","1","1","1","1","1","4","1","0.2211"
"2","1","1","1","1","1","1","2","4","1","0.310509"
"2","1","1","1","1","1","2","1","1","1","0.3472"
"2","1","1","1","1","1","2","2","1","1","0.427058"
"2","1","1","1","1","1","2","1","2","1","0.3472"
"2","1","1","1","1","1","2","2","2","1","0.427058"
"2","1","1","1","1","1","2","1","3","1","0.3472"
"2","1","1","1","1","1","2","2","3","1","0.427058"
"2","1","1","1","1","1","2","1","4","1","0.3472"
"2","1","1","1","1","1","2","2","4","1","0.427058"
"2","1","1","1","1","1","3","1","1","1","0.3472"
"2","1","1","1","1","1","3","2","1","1","0.427058"
"2","1","1","1","1","1","3","1","2","1","0.3472"
"2","1","1","1","1","1","3","2","2","1","0.427058"
"2","1","1","1","1","1","3","1","3","1","0.3472"
"2","1","1","1","1","1","3","2","3","1","0.427058"
"2","1","1","1","1","1","3","1","4","1","0.3472"
"2","1","1","1","1","1","3","2","4","1","0.427058"
"2","1","1","1","1","2","1","1","1","1","0.2211"
"2","1","1","1","1","2","1","2","1","1","0.310509"
"2","1","1","1","1","2","1","1","2","1","0.2211"
"2","1","1","1","1","2","1","2","2","1","0.310509"
"2","1","1","1","1","2","1","1","3","1","0.2211"
"2","1","1","1","1","2","1","2","3","1","0.310509"
"2","1","1","1","1","2","1","1","4","1","0.2211"
"2","1","1","1","1","2","1","2","4","1","0.310509"
"2","1","1","1","1","2","2","1","1","1","0.3472"
"2","1","1","1","1","2","2","2","1","1","0.427058"
"2","1","1","1","1","2","2","1","2","1","0.3472"
"2","1","1","1","1","2","2","2","2","1","0.427058"
"2","1","1","1","1","2","2","1","3","1","0.3472"
"2","1","1","1","1","2","2","2","3","1","0.427058"
"2","1","1","1","1","2","2","1","4","1","0.3472"
"2","1","1","1","1","2","2","2","4","1","0.427058"
"2","1","1","1","1","2","3","1","1","1","0.3472"
"2","1","1","1","1","2","3","2","1","1","0.427058"
"2","1","1","1","1","2","3","1","2","1","0.3472"
"2","1","1","1","1","2","3","2","2","1","0.427058"
"2","1","1","1","1","2","3","1","3","1","0.3472"
"2","1","1","1","1","2","3","2","3","1","0.427058"
"2","1","1","1","1","2","3","1","4","1","0.3472"
"2","1","1","1","1","2","3","2","4","1","0.427058"
"2","1","1","1","2","1","1","1","1","0.621309","0.2279"
"2","1","1","1","2","1","1","2","1","0.621309","0.255992"
"2","1","1","1","2","1","1","1","2","0.649213","0.2279"
"2","1","1","1","2","1","1","2","2","0.649213","0.255992"
"2","1","1","1","2","1","1","1","3","0.681102","0.2279"
"2","1","1","1","2","1","1","2","3","0.681102","0.255992"
"2","1","1","1","2","1","1","1","4","0.681102","0.2279"
"2","1","1","1","2","1","1","2","4","0.681102","0.255992"
"2","1","1","1","2","1","2","1","1","0.681498","0.379833"
"2","1","1","1","2","1","2","2","1","0.681498","0.413885"
"2","1","1","1","2","1","2","1","2","0.704967","0.379833"
"2","1","1","1","2","1","2","2","2","0.704967","0.413885"
"2","1","1","1","2","1","2","1","3","0.731788","0.379833"
"2","1","1","1","2","1","2","2","3","0.731788","0.413885"
"2","1","1","1","2","1","2","1","4","0.731788","0.379833"
"2","1","1","1","2","1","2","2","4","0.731788","0.413885"
"2","1","1","1","2","1","3","1","1","0.986607","0.353809"
"2","1","1","1","2","1","3","2","1","0.986607","0.431763"
"2","1","1","1","2","1","3","1","2","0.987594","0.353809"
"2","1","1","1","2","1","3","2","2","0.987594","0.431763"
"2","1","1","1","2","1","3","1","3","0.988722","0.353809"
"2","1","1","1","2","1","3","2","3","0.988722","0.431763"
"2","1","1","1","2","1","3","1","4","0.988722","0.353809"
"2","1","1","1","2","1","3","2","4","0.988722","0.431763"
"2","1","1","1","2","2","1","1","1","0.441929","0.2279"
"2","1","1","1","2","2","1","2","1","0.441929","0.255992"
"2","1","1","1","2","2","1","1","2","0.558861","0.2279"
"2","1","1","1","2","2","1","2","2","0.558861","0.255992"
"2","1","1","1","2","2","1","1","3","0.734255","0.2279"
"2","1","1","1","2","2","1","2","3","0.734255","0.255992"
"2","1","1","1","2","2","1","1","4","0.736909","0.2279"
"2","1","1","1","2","2","1","2","4","0.736909","0.255992"
"2","1","1","1","2","2","2","1","1","0.530629","0.379833"
"2","1","1","1","2","2","2","2","1","0.530629","0.413885"
"2","1","1","1","2","2","2","1","2","0.628976","0.379833"
"2","1","1","1","2","2","2","2","2","0.628976","0.413885"
"2","1","1","1","2","2","2","1","3","0.776492","0.379833"
"2","1","1","1","2","2","2","2","3","0.776492","0.413885"
"2","1","1","1","2","2","2","1","4","0.778725","0.379833"
"2","1","1","1","2","2","2","2","4","0.778725","0.413885"
"2","1","1","1","2","2","3","1","1","0.980263","0.353809"
"2","1","1","1","2","2","3","2","1","0.980263","0.431763"
"2","1","1","1","2","2","3","1","2","0.984399","0.353809"
"2","1","1","1","2","2","3","2","2","0.984399","0.431763"
"2","1","1","1","2","2","3","1","3","0.990602","0.353809"
"2","1","1","1","2","2","3","2","3","0.990602","0.431763"
"2","1","1","1","2","2","3","1","4","0.990695","0.353809"
"2","1","1","1","2","2","3","2","4","0.990695","0.431763"
"2","1","1","2","1","1","1","1","1","0.227112","0.269795"
"2","1","1","2","1","1","1","2","1","0.227112","0.283957"
"2","1","1","2","1","1","1","1","2","0.329137","0.269795"
"2","1","1","2","1","1","1","2","2","0.329137","0.283957"
"2","1","1","2","1","1","1","1","3","0.83335","0.269795"
"2","1","1","2","1","1","1","2","3","0.83335","0.283957"
"2","1","1","2","1","1","1","1","4","0.73335","0.269795"
"2","1","1","2","1","1","1","2","4","0.73335","0.283957"
"2","1","1","2","1","1","2","1","1","0.227112","0.274987"
"2","1","1","2","1","1","2","2","1","0.227113","0.288448"
"2","1","1","2","1","1","2","1","2","0.329137","0.274987"
"2","1","1","2","1","1","2","2","2","0.329137","0.288448"
"2","1","1","2","1","1","2","1","3","0.83335","0.274987"
"2","1","1","2","1","1","2","2","3","0.83335","0.288448"
"2","1","1","2","1","1","2","1","4","0.73335","0.274987"
"2","1","1","2","1","1","2","2","4","0.73335","0.288448"
"2","1","1","2","1","1","3","1","1","0.227113","0.788882"
"2","1","1","2","1","1","3","2","1","0.227112","0.797635"
"2","1","1","2","1","1","3","1","2","0.329137","0.788882"
"2","1","1","2","1","1","3","2","2","0.329137","0.797635"
"2","1","1","2","1","1","3","1","3","0.83335","0.788882"
"2","1","1","2","1","1","3","2","3","0.83335","0.797635"
"2","1","1","2","1","1","3","1","4","0.73335","0.788882"
"2","1","1","2","1","1","3","2","4","0.73335","0.797635"
"2","1","1","2","1","2","1","1","1","0.1167","0.269795"
"2","1","1","2","1","2","1","2","1","0.1167","0.283957"
"2","1","1","2","1","2","1","1","2","0.2333","0.269795"
"2","1","1","2","1","2","1","2","2","0.2333","0.283957"
"2","1","1","2","1","2","1","1","3","0.916675","0.269795"
"2","1","1","2","1","2","1","2","3","0.916675","0.283957"
"2","1","1","2","1","2","1","1","4","0.866675","0.269795"
"2","1","1","2","1","2","1","2","4","0.866675","0.283957"
"2","1","1","2","1","2","2","1","1","0.1167","0.274987"
"2","1","1","2","1","2","2","2","1","0.1167","0.288448"
"2","1","1","2","1","2","2","1","2","0.2333","0.274987"
"2","1","1","2","1","2","2","2","2","0.2333","0.288448"
"2","1","1","2","1","2","2","1","3","0.916675","0.274987"
"2","1","1","2","1","2","2","2","3","0.916675","0.288448"
"2","1","1","2","1","2","2","1","4","0.866675","0.274987"
"2","1","1","2","1","2","2","2","4","0.866675","0.288448"
"2","1","1","2","1","2","3","1","1","0.1167","0.788882"
"2","1","1","2","1","2","3","2","1","0.1167","0.797635"
"2","1","1","2","1","2","3","1","2","0.2333","0.788882"
"2","1","1","2","1","2","3","2","2","0.2333","0.797635"
"2","1","1","2","1","2","3","1","3","0.916675","0.788882"
"2","1","1","2","1","2","3","2","3","0.916675","0.797635"
"2","1","1","2","1","2","3","1","4","0.866675","0.788882"
"2","1","1","2","1","2","3","2","4","0.866675","0.797635"
"2","1","1","2","2","1","1","1","1","0.720056","0.238532"
"2","1","1","2","2","1","1","2","1","0.720056","0.300686"
"2","1","1","2","2","1","1","1","2","0.75701","0.238532"
"2","1","1","2","2","1","1","2","2","0.75701","0.300686"
"2","1","1","2","2","1","1","1","3","0.939639","0.238532"
"2","1","1","2","2","1","1","2","3","0.939639","0.300687"
"2","1","1","2","2","1","1","1","4","0.903418","0.238532"
"2","1","1","2","2","1","1","2","4","0.903418","0.300687"
"2","1","1","2","2","1","2","1","1","0.641708","0.313563"
"2","1","1","2","2","1","2","2","1","0.641708","0.362641"
"2","1","1","2","2","1","2","1","2","0.689004","0.313563"
"2","1","1","2","2","1","2","2","2","0.689004","0.362641"
"2","1","1","2","2","1","2","1","3","0.922745","0.313564"
"2","1","1","2","2","1","2","2","3","0.922745","0.362641"
"2","1","1","2","2","1","2","1","4","0.876387","0.313564"
"2","1","1","2","2","1","2","2","4","0.876387","0.362641"
"2","1","1","2","2","1","3","1","1","0.244546","0.778912"
"2","1","1","2","2","1","3","2","1","0.244546","0.789269"
"2","1","1","2","2","1","3","1","2","0.34427","0.778912"
"2","1","1","2","2","1","3","2","2","0.34427","0.789269"
"2","1","1","2","2","1","3","1","3","0.837109","0.778912"
"2","1","1","2","2","1","3","2","3","0.837109","0.789269"
"2","1","1","2","2","1","3","1","4","0.739365","0.778912"
"2","1","1","2","2","1","3","2","4","0.739365","0.789269"
"2","1","1","2","2","2","1","1","1","0.680064","0.238532"
"2","1","1","2","2","2","1","2","1","0.680064","0.300686"
"2","1","1","2","2","2","1","1","2","0.722298","0.238532"
"2","1","1","2","2","2","1","2","2","0.722298","0.300686"
"2","1","1","2","2","2","1","1","3","0.969819","0.238532"
"2","1","1","2","2","2","1","2","3","0.969819","0.300687"
"2","1","1","2","2","2","1","1","4","0.951709","0.238532"
"2","1","1","2","2","2","1","2","4","0.951709","0.300687"
"2","1","1","2","2","2","2","1","1","0.590523","0.313563"
"2","1","1","2","2","2","2","2","1","0.590523","0.362641"
"2","1","1","2","2","2","2","1","2","0.644576","0.313563"
"2","1","1","2","2","2","2","2","2","0.644576","0.362641"
"2","1","1","2","2","2","2","1","3","0.961372","0.313564"
"2","1","1","2","2","2","2","2","3","0.961372","0.362641"
"2","1","1","2","2","2","2","1","4","0.938194","0.313564"
"2","1","1","2","2","2","2","2","4","0.938194","0.362641"
"2","1","1","2","2","2","3","1","1","0.136624","0.778912"
"2","1","1","2","2","2","3","2","1","0.136624","0.789269"
"2","1","1","2","2","2","3","1","2","0.250594","0.778912"
"2","1","1","2","2","2","3","2","2","0.250594","0.789269"
"2","1","1","2","2","2","3","1","3","0.918554","0.778912"
"2","1","1","2","2","2","3","2","3","0.918554","0.789269"
"2","1","1","2","2","2","3","1","4","0.869682","0.778912"
"2","1","1","2","2","2","3","2","4","0.869682","0.789269"
"2","1","1","3","1","1","1","1","1","0","0.347508"
"2","1","1","3","1","1","1","2","1","0","0.235357"
"2","1","1","3","1","1","1","1","2","0","0.347508"
"2","1","1","3","1","1","1","2","2","0","0.235357"
"2","1","1","3","1","1","1","1","3","0.16665","0.347508"
"2","1","1","3","1","1","1","2","3","0.16665","0.235357"
"2","1","1","3","1","1","1","1","4","0.26665","0.347508"
"2","1","1","3","1","1","1","2","4","0.26665","0.235357"
"2","1","1","3","1","1","2","1","1","0","0.318449"
"2","1","1","3","1","1","2","2","1","0","0.216039"
"2","1","1","3","1","1","2","1","2","0","0.318449"
"2","1","1","3","1","1","2","2","2","0","0.216039"
"2","1","1","3","1","1","2","1","3","0.16665","0.318449"
"2","1","1","3","1","1","2","2","3","0.16665","0.216039"
"2","1","1","3","1","1","2","1","4","0.26665","0.318449"
"2","1","1","3","1","1","2","2","4","0.26665","0.216039"
"2","1","1","3","1","1","3","1","1","0","0.766418"
"2","1","1","3","1","1","3","2","1","0","0.709347"
"2","1","1","3","1","1","3","1","2","0","0.766418"
"2","1","1","3","1","1","3","2","2","0","0.709347"
"2","1","1","3","1","1","3","1","3","0.16665","0.766418"
"2","1","1","3","1","1","3","2","3","0.16665","0.709347"
"2","1","1","3","1","1","3","1","4","0.26665","0.766418"
"2","1","1","3","1","1","3","2","4","0.26665","0.709347"
"2","1","1","3","1","2","1","1","1","0","0.347508"
"2","1","1","3","1","2","1","2","1","0","0.235357"
"2","1","1","3","1","2","1","1","2","0","0.347508"
"2","1","1","3","1","2","1","2","2","0","0.235357"
"2","1","1","3","1","2","1","1","3","0.291638","0.347508"
"2","1","1","3","1","2","1","2","3","0.291638","0.235357"
"2","1","1","3","1","2","1","1","4","0.466637","0.347508"
"2","1","1","3","1","2","1","2","4","0.466637","0.235357"
"2","1","1","3","1","2","2","1","1","0","0.318449"
"2","1","1","3","1","2","2","2","1","0","0.216039"
"2","1","1","3","1","2","2","1","2","0","0.318449"
"2","1","1","3","1","2","2","2","2","0","0.216039"
"2","1","1","3","1","2","2","1","3","0.291638","0.318449"
"2","1","1","3","1","2","2","2","3","0.291638","0.216039"
"2","1","1","3","1","2","2","1","4","0.466637","0.318449"
"2","1","1","3","1","2","2","2","4","0.466637","0.216039"
"2","1","1","3","1","2","3","1","1","0","0.766418"
"2","1","1","3","1","2","3","2","1","0","0.709347"
"2","1","1","3","1","2","3","1","2","0","0.766418"
"2","1","1","3","1","2","3","2","2","0","0.709347"
"2","1","1","3","1","2","3","1","3","0.291638","0.766418"
"2","1","1","3","1","2","3","2","3","0.291638","0.709347"
"2","1","1","3","1","2","3","1","4","0.466637","0.766418"
"2","1","1","3","1","2","3","2","4","0.466637","0.709347"
"2","1","1","3","2","1","1","1","1","0.259104","0.271938"
"2","1","1","3","2","1","1","2","1","0.259104","0.227024"
